order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at_order,delivery_id,delivery_date,delivered_quantity,delivery_status,updated_at_delivery,delivery_delay_days,on_time_flag,has_delivery,order_day
ORD100305,SH01,SUP017,MAT0040,2024-01-08 13:19:10,2024-01-16,148,CONFIRMED,2024-01-08 20:19:10,DEL501741,2024-01-15 20:16:00,166.0,DELIVERED,2024-01-18 06:19:10,-1.0,1,1,2024-01-08
ORD100880,NJ02,SUP009,MAT0035,2024-01-22 11:54:27,2024-01-28,106,CREATED,2024-01-23 03:54:27,DEL501742,2024-01-27 10:06:00,91.0,DELIVERED,2024-02-02 07:54:27,-1.0,1,1,2024-01-22
ORD100683,NJ02,SUP019,MAT0013,2024-01-18 17:00:00,2024-01-23,101,CONFIRMED,2024-01-19 16:00:00,DEL501743,2024-01-24 11:10:00,109.0,DELIVERED,2024-01-25 02:00:00,1.0,0,1,2024-01-18
ORD101407,NJ01,SUP015,MAT0013,2024-02-04 15:58:56,2024-02-09,161,CREATED,2024-02-06 01:58:56,,,,,,,0,0,2024-02-04
ORD101418,NJ01,SUP018,MAT0015,2024-02-04 18:03:41,2024-02-09,128,CREATED,2024-02-06 11:03:41,,,,,,,0,0,2024-02-04
ORD100489,SH01,SUP018,MAT0070,2024-01-13 11:13:12,2024-01-21,186,OPEN,2024-01-15 05:13:12,DEL501745,2024-01-20 15:33:00,177.0,LATE,2024-01-22 23:13:12,-1.0,1,1,2024-01-13
ORD100719,NJ02,SUP015,MAT0032,2024-01-19 06:07:49,2024-01-24,154,CONFIRMED,2024-01-19 08:07:49,DEL501746,2024-01-24 18:37:00,147.0,DELIVERED,2024-01-22 09:07:49,0.0,1,1,2024-01-19
ORD101472,NJ02,SUP004,MAT0059,2024-02-06 18:50:57,2024-02-09,153,OPEN,2024-02-07 04:50:57,DEL501747,2024-02-08 07:57:00,145.0,DELIVERED,2024-02-17 16:50:57,-1.0,1,1,2024-02-06
ORD101668,SH01,SUP005,MAT0049,2024-02-10 09:24:53,2024-02-12,186,CONFIRMED,2024-02-10 14:24:53,,,,,,,0,0,2024-02-10
ORD102082,NJ02,SUP015,MAT0042,2024-02-21 06:44:22,2024-02-29,143,OPEN,2024-02-22 11:44:22,DEL501748,2024-03-02 16:49:00,135.0,ON_TIME,2024-02-24 23:44:22,2.0,0,1,2024-02-21
ORD102063,NJ02,SUP014,MAT0044,2024-02-20 11:23:51,2024-03-01,121,CREATED,2024-02-21 09:23:51,DEL501749,2024-02-29 09:58:00,139.0,ON_TIME,2024-02-28 17:23:51,-1.0,1,1,2024-02-20
ORD101214,SH01,SUP020,MAT0056,2024-01-30 11:51:23,2024-02-03,84,CONFIRMED,2024-01-30 15:51:23,,,,,,,0,0,2024-01-30
ORD101687,SH01,SUP017,MAT0055,2024-02-10 15:33:57,2024-02-20,101,OPEN,2024-02-11 11:33:57,DEL501750,2024-02-20 19:19:00,101.0,ON_TIME,2024-02-17 04:33:57,0.0,1,1,2024-02-10
ORD100307,NJ02,SUP018,MAT0061,2024-01-09 08:29:47,2024-01-16,120,CONFIRMED,2024-01-11 02:29:47,DEL501751,2024-01-20 17:36:00,123.0,LATE,2024-01-14 17:29:47,4.0,0,1,2024-01-09
ORD100745,SH01,SUP011,MAT0021,2024-01-19 18:11:35,2024-01-27,116,CONFIRMED,2024-01-21 08:11:35,DEL501049,2024-01-30 15:17:00,90.0,ON_TIME,2024-01-21 08:11:35,3.0,0,1,2024-01-19
ORD100120,SH01,SUP009,MAT0074,2024-01-03 16:53:55,2024-01-05,169,CREATED,2024-01-05 16:53:55,DEL501752,2024-01-05 19:11:00,162.0,ON_TIME,2024-01-13 08:53:55,0.0,1,1,2024-01-03
ORD100655,SH01,SUP014,MAT0073,2024-01-17 16:37:16,2024-01-23,47,OPEN,2024-01-19 07:37:16,DEL501753,2024-01-22 08:44:00,59.0,DELIVERED,2024-01-21 08:37:16,-1.0,1,1,2024-01-17
ORD100087,NJ01,SUP005,MAT0061,2024-01-03 09:53:01,2024-01-07,137,CONFIRMED,2024-01-03 16:53:01,DEL501754,2024-01-07 09:01:00,142.0,DELIVERED,2024-01-07 08:53:01,0.0,1,1,2024-01-03
ORD102399,NJ02,SUP010,MAT0021,2024-02-29 16:42:42,2024-03-06,128,CREATED,2024-03-01 07:42:42,DEL501755,2024-03-07 18:56:00,123.0,LATE,2024-03-07 01:42:42,1.0,0,1,2024-02-29
ORD100770,NJ02,SUP019,MAT0068,2024-01-20 15:46:09,2024-01-22,61,CREATED,2024-01-21 07:46:09,DEL501756,2024-01-21 11:33:00,37.0,LATE,2024-01-30 19:46:09,-1.0,1,1,2024-01-20
ORD100784,NJ01,SUP007,MAT0014,2024-01-20 10:28:47,2024-01-26,103,CREATED,2024-01-20 21:28:47,DEL501757,2024-01-26 20:56:00,106.0,DELIVERED,2024-01-27 23:28:47,0.0,1,1,2024-01-20
ORD101548,NJ01,SUP016,MAT0008,2024-02-07 17:54:13,2024-02-10,135,CREATED,2024-02-07 17:54:13,DEL501758,2024-02-10 19:06:00,143.0,DELIVERED,2024-02-11 05:54:13,0.0,1,1,2024-02-07
ORD101086,NJ01,SUP014,MAT0048,2024-01-27 10:36:38,2024-02-04,150,CONFIRMED,2024-01-27 21:36:38,DEL501759,2024-02-03 11:10:00,135.0,DELIVERED,2024-02-01 09:36:38,-1.0,1,1,2024-01-27
ORD100536,NJ02,SUP014,MAT0062,2024-01-14 15:27:40,2024-01-22,98,OPEN,2024-01-14 15:27:40,DEL501760,2024-01-21 11:47:00,93.0,DELIVERED,2024-01-18 21:27:40,-1.0,1,1,2024-01-14
ORD101532,SH01,SUP007,MAT0014,2024-02-07 12:18:38,2024-02-12,65,CONFIRMED,2024-02-08 05:18:38,DEL501761,2024-02-17 14:09:00,73.0,DELIVERED,2024-02-16 18:18:38,5.0,0,1,2024-02-07
ORD100342,SH01,SUP016,MAT0003,2024-01-09 06:39:40,2024-01-18,130,CREATED,2024-01-10 16:39:40,DEL501762,2024-01-18 13:03:00,106.0,DELIVERED,2024-01-14 16:39:40,0.0,1,1,2024-01-09
ORD102044,NJ02,SUP019,MAT0023,2024-02-20 13:01:44,2024-02-25,80,OPEN,2024-02-22 12:01:44,DEL501763,2024-02-25 09:25:00,70.0,LATE,2024-02-22 21:01:44,0.0,1,1,2024-02-20
ORD101194,NJ01,SUP002,MAT0072,2024-01-30 15:40:27,2024-02-02,134,CREATED,2024-01-31 09:40:27,DEL501764,2024-02-02 16:40:00,139.0,ON_TIME,2024-01-31 18:40:27,0.0,1,1,2024-01-30
ORD101299,SH01,SUP003,MAT0014,2024-02-01 12:37:19,2024-02-09,173,CONFIRMED,2024-02-03 00:37:19,DEL501765,2024-02-14 13:31:00,189.0,ON_TIME,2024-02-10 09:37:19,5.0,0,1,2024-02-01
ORD102086,NJ01,SUP016,MAT0051,2024-02-21 08:17:21,2024-02-26,123,CREATED,2024-02-22 03:17:21,DEL501766,2024-02-25 08:36:00,155.0,DELIVERED,2024-02-22 11:17:21,-1.0,1,1,2024-02-21
ORD100318,NJ02,SUP008,MAT0032,2024-01-09 17:34:27,2024-01-19,160,OPEN,2024-01-10 15:34:27,,,,,,,0,0,2024-01-09
ORD100252,NJ01,SUP006,MAT0047,2024-01-07 14:34:18,2024-01-13,135,CONFIRMED,2024-01-08 04:34:18,DEL501458,2024-01-13 08:34:00,138.0,LATE,2024-01-10 18:34:18,0.0,1,1,2024-01-07
ORD100688,NJ02,SUP001,MAT0023,2024-01-18 12:12:09,2024-01-22,141,OPEN,2024-01-19 19:12:09,DEL501767,2024-01-25 09:15:00,170.0,DELIVERED,2024-01-22 06:12:09,3.0,0,1,2024-01-18
ORD100419,NJ01,SUP003,MAT0013,2024-01-11 08:58:26,2024-01-20,58,CREATED,2024-01-13 08:58:26,DEL501768,2024-01-19 16:41:00,60.0,DELIVERED,2024-01-20 02:58:26,-1.0,1,1,2024-01-11
ORD100788,NJ02,SUP001,MAT0035,2024-01-20 08:12:14,2024-01-22,103,OPEN,2024-01-20 22:12:14,DEL501769,2024-01-22 12:34:00,95.0,DELIVERED,2024-01-26 11:12:14,0.0,1,1,2024-01-20
ORD101883,NJ02,SUP016,MAT0076,2024-02-15 07:04:15,2024-02-19,109,OPEN,2024-02-15 09:04:15,DEL501770,2024-02-24 17:28:00,122.0,DELIVERED,2024-02-21 02:04:15,5.0,0,1,2024-02-15
ORD101265,NJ01,SUP006,MAT0022,2024-01-31 16:42:04,2024-02-05,116,CREATED,2024-02-01 18:42:04,DEL501771,2024-02-04 12:53:00,107.0,LATE,2024-02-06 14:42:04,-1.0,1,1,2024-01-31
ORD100627,SH01,SUP005,MAT0047,2024-01-17 14:57:34,2024-01-26,67,OPEN,2024-01-18 04:57:34,,,,,,,0,0,2024-01-17
ORD100264,SH01,SUP002,MAT0021,2024-01-07 12:19:29,2024-01-10,170,OPEN,2024-01-08 14:19:29,,,,,,,0,0,2024-01-07
ORD101077,NJ02,SUP004,MAT0043,2024-01-27 12:58:04,2024-02-01,115,CREATED,2024-01-28 06:58:04,,,,,,,0,0,2024-01-27
ORD101719,NJ01,SUP003,MAT0010,2024-02-11 12:08:52,2024-02-17,166,CONFIRMED,2024-02-13 10:08:52,,,,,,,0,0,2024-02-11
ORD101388,NJ02,SUP002,MAT0018,2024-02-03 17:12:07,2024-02-08,157,OPEN,2024-02-04 19:12:07,DEL501772,2024-02-10 16:26:00,145.0,DELIVERED,2024-02-10 21:12:07,2.0,0,1,2024-02-03
ORD101153,SH01,,MAT0072,2024-01-29 06:36:40,2024-02-04,168,CREATED,2024-01-29 18:36:40,DEL501773,2024-02-04 18:04:00,163.0,DELIVERED,2024-02-04 02:36:40,0.0,1,1,2024-01-29
ORD100034,NJ02,SUP018,MAT0013,2024-01-01 09:55:59,2024-01-04,148,CREATED,2024-01-03 02:55:59,DEL501774,2024-01-08 18:28:00,141.0,DELIVERED,2024-01-09 07:55:59,4.0,0,1,2024-01-01
ORD100713,SH01,SUP015,MAT0035,2024-01-19 10:07:40,2024-01-28,85,CONFIRMED,2024-01-21 01:07:40,DEL501775,2024-01-27 11:12:00,91.0,DELIVERED,2024-01-24 06:07:40,-1.0,1,1,2024-01-19
ORD101563,NJ01,SUP017,MAT0080,2024-02-08 10:46:00,2024-02-11,113,OPEN,2024-02-10 09:46:00,,,,,,,0,0,2024-02-08
ORD101127,NJ02,SUP014,MAT0052,2024-01-28 16:45:51,2024-02-07,177,CONFIRMED,2024-01-30 12:45:51,,,,,,,0,0,2024-01-28
ORD101604,NJ01,SUP019,MAT0039,2024-02-09 10:29:07,2024-02-17,117,CREATED,2024-02-11 03:29:07,DEL501776,2024-02-16 09:38:00,107.0,LATE,2024-02-16 01:29:07,-1.0,1,1,2024-02-09
ORD100527,NJ01,SUP018,MAT0024,2024-01-14 16:22:32,2024-01-20,149,OPEN,2024-01-14 22:22:32,DEL501777,2024-01-23 10:57:00,150.0,ON_TIME,2024-01-15 21:22:32,3.0,0,1,2024-01-14
ORD100524,SH01,SUP011,MAT0018,2024-01-14 18:54:51,2024-01-22,106,CONFIRMED,2024-01-14 19:54:51,DEL501778,2024-01-22 11:59:00,129.0,ON_TIME,2024-01-16 14:54:51,0.0,1,1,2024-01-14
ORD102411,SH01,SUP002,MAT0078,2024-02-29 13:33:29,2024-03-03,112,CREATED,2024-03-01 04:33:29,DEL501779,2024-03-02 07:40:00,113.0,DELIVERED,2024-03-02 07:33:29,-1.0,1,1,2024-02-29
ORD100126,SH01,SUP016,MAT0057,2024-01-04 06:12:33,2024-01-11,102,CREATED,2024-01-04 19:12:33,DEL501780,2024-01-10 18:22:00,124.0,LATE,2024-01-08 21:12:33,-1.0,1,1,2024-01-04
ORD102132,NJ01,SUP009,MAT0054,2024-02-22 12:47:56,2024-02-29,168,CONFIRMED,2024-02-22 13:47:56,DEL501781,2024-02-29 13:24:00,186.0,DELIVERED,2024-02-25 23:47:56,0.0,1,1,2024-02-22
ORD101149,NJ02,SUP016,MAT0078,2024-01-29 10:36:28,2024-02-05,116,CREATED,2024-01-31 10:36:28,DEL501782,2024-02-05 10:26:00,124.0,ON_TIME,2024-02-02 11:36:28,0.0,1,1,2024-01-29
ORD101076,SH01,SUP001,MAT0068,2024-01-27 14:52:17,2024-02-01,193,CONFIRMED,2024-01-28 01:52:17,DEL501783,2024-01-31 20:40:00,187.0,DELIVERED,2024-01-30 11:52:17,-1.0,1,1,2024-01-27
ORD101686,NJ01,SUP010,MAT0064,2024-02-10 17:37:17,2024-02-13,158,OPEN,2024-02-10 20:37:17,DEL501784,2024-02-13 18:07:00,173.0,LATE,2024-02-13 22:37:17,0.0,1,1,2024-02-10
ORD101792,SH01,,MAT0077,2024-02-13 18:20:57,2024-02-19,98,OPEN,2024-02-15 04:20:57,DEL501785,2024-02-22 14:55:00,94.0,DELIVERED,2024-02-21 12:20:57,3.0,0,1,2024-02-13
ORD101283,NJ02,SUP006,MAT0026,2024-02-01 07:27:46,2024-02-10,120,CREATED,2024-02-02 10:27:46,,,,,,,0,0,2024-02-01
ORD100896,NJ02,SUP002,MAT0012,2024-01-22 11:21:43,2024-01-28,126,OPEN,2024-01-23 21:21:43,DEL501786,2024-01-28 15:17:00,125.0,DELIVERED,2024-02-01 18:21:43,0.0,1,1,2024-01-22
ORD101858,SH01,SUP017,MAT0030,2024-02-15 13:36:58,2024-02-17,161,CONFIRMED,2024-02-16 01:36:58,DEL501787,2024-02-16 14:51:00,165.0,DELIVERED,2024-02-18 18:36:58,-1.0,1,1,2024-02-15
ORD101663,NJ01,SUP017,MAT0010,2024-02-10 07:04:32,2024-02-19,142,CREATED,2024-02-10 20:04:32,DEL501788,2024-02-18 16:26:00,141.0,LATE,2024-02-18 22:04:32,-1.0,1,1,2024-02-10
ORD100636,NJ02,SUP016,MAT0078,2024-01-17 12:22:52,2024-01-24,110,CREATED,2024-01-18 20:22:52,DEL501789,2024-01-23 10:55:00,99.0,ON_TIME,2024-01-18 17:22:52,-1.0,1,1,2024-01-17
ORD102424,SH01,SUP010,MAT0017,2024-02-29 07:05:16,2024-03-02,189,CONFIRMED,2024-03-01 17:05:16,DEL501790,2024-03-04 18:19:00,166.0,LATE,2024-03-04 19:05:16,2.0,0,1,2024-02-29
ORD101397,NJ01,SUP004,MAT0017,2024-02-03 15:40:40,2024-02-07,130,OPEN,2024-02-03 17:40:40,DEL501791,2024-02-07 09:38:00,144.0,ON_TIME,2024-02-05 09:40:40,0.0,1,1,2024-02-03
ORD101473,SH01,SUP012,MAT0046,2024-02-06 10:10:04,2024-02-12,123,CONFIRMED,2024-02-06 14:10:04,DEL501792,2024-02-13 13:19:00,131.0,LATE,2024-02-13 12:10:04,1.0,0,1,2024-02-06
ORD101436,NJ02,SUP003,MAT0079,2024-02-04 07:14:06,2024-02-10,161,OPEN,2024-02-04 14:14:06,,,,,,,0,0,2024-02-04
ORD102366,NJ01,SUP003,MAT0021,2024-02-28 16:53:57,2024-03-07,118,CREATED,2024-02-28 20:53:57,DEL501793,2024-03-06 15:31:00,92.0,DELIVERED,2024-03-06 02:53:57,-1.0,1,1,2024-02-28
ORD101871,NJ02,SUP001,MAT0041,2024-02-15 16:28:07,2024-02-19,101,IN_PROGRESS,2024-02-16 22:28:07,DEL501794,2024-02-22 09:41:00,89.0,DELIVERED,2024-02-18 04:28:07,3.0,0,1,2024-02-15
ORD101399,NJ02,SUP008,MAT0029,2024-02-03 06:24:26,2024-02-13,150,OPEN,2024-02-04 09:24:26,DEL501795,2024-02-13 18:27:00,152.0,LATE,2024-02-09 14:24:26,0.0,1,1,2024-02-03
ORD101817,SH01,SUP005,MAT0036,2024-02-14 09:01:50,2024-02-22,115,OPEN,2024-02-15 14:01:50,,,,,,,0,0,2024-02-14
ORD101471,NJ01,SUP001,MAT0019,2024-02-06 08:36:40,2024-02-15,144,OPEN,2024-02-07 19:36:40,DEL501796,2024-02-15 17:36:00,150.0,LATE,2024-02-16 08:36:40,0.0,1,1,2024-02-06
ORD101553,NJ01,SUP015,MAT0014,2024-02-08 16:19:55,2024-02-11,82,CONFIRMED,2024-02-08 23:19:55,DEL501797,2024-02-16 20:11:00,59.0,DELIVERED,2024-02-12 08:19:55,5.0,0,1,2024-02-08
ORD100820,SH01,SUP016,MAT0061,2024-01-21 08:12:21,2024-01-28,118,CREATED,2024-01-23 01:12:21,DEL501798,2024-01-27 14:12:00,116.0,DELIVERED,2024-01-30 11:12:21,-1.0,1,1,2024-01-21
ORD101134,NJ02,SUP009,MAT0065,2024-01-28 12:32:07,2024-01-30,200,OPEN,2024-01-28 19:32:07,,,,,,,0,0,2024-01-28
ORD100467,NJ02,SUP002,MAT0061,2024-01-12 11:38:14,2024-01-14,227,CONFIRMED,2024-01-13 09:38:14,DEL501799,2024-01-16 11:21:00,235.0,DELIVERED,2024-01-16 12:38:14,2.0,0,1,2024-01-12
ORD102352,SH01,SUP005,MAT0030,2024-02-28 06:44:04,2024-03-02,79,OPEN,2024-02-28 08:44:04,DEL501800,2024-03-01 08:54:00,73.0,DELIVERED,2024-03-02 15:44:04,-1.0,1,1,2024-02-28
ORD102185,NJ02,SUP020,MAT0029,2024-02-23 17:59:23,2024-03-02,86,CONFIRMED,2024-02-24 01:59:23,DEL501801,2024-03-03 17:36:00,89.0,ON_TIME,2024-02-29 23:59:23,1.0,0,1,2024-02-23
ORD102295,SH01,SUP018,MAT0054,2024-02-26 07:51:51,2024-03-03,157,CREATED,2024-02-27 15:51:51,DEL501802,2024-03-03 10:14:00,149.0,DELIVERED,2024-02-27 17:51:51,0.0,1,1,2024-02-26
ORD101440,NJ01,SUP005,MAT0019,2024-02-04 11:59:16,2024-02-07,92,OPEN,2024-02-04 20:59:16,,,,,,,0,0,2024-02-04
ORD101294,SH01,SUP008,MAT0032,2024-02-01 16:24:59,2024-02-09,50,OPEN,2024-02-01 18:24:59,DEL501803,2024-02-09 12:06:00,63.0,DELIVERED,2024-02-10 14:24:59,0.0,1,1,2024-02-01
ORD102050,NJ02,SUP010,MAT0013,2024-02-20 13:30:21,2024-02-24,148,CONFIRMED,2024-02-20 23:30:21,DEL501804,2024-02-27 15:54:00,136.0,LATE,2024-02-22 07:30:21,3.0,0,1,2024-02-20
ORD100069,NJ02,SUP020,MAT0010,2024-01-02 08:01:02,2024-01-07,132,OPEN,2024-01-03 10:01:02,,,,,,,0,0,2024-01-02
ORD101774,NJ01,SUP019,MAT0050,2024-02-13 13:53:40,2024-02-17,44,CREATED,2024-02-14 23:53:40,DEL501805,2024-02-18 11:09:00,26.0,DELIVERED,2024-02-18 23:53:40,1.0,0,1,2024-02-13
ORD100431,NJ02,SUP020,MAT0078,2024-01-11 07:59:27,2024-01-14,118,CREATED,2024-01-12 02:59:27,DEL501806,2024-01-14 12:52:00,118.0,DELIVERED,2024-01-13 11:59:27,0.0,1,1,2024-01-11
ORD101237,SH01,SUP013,MAT0069,2024-01-31 11:14:26,2024-02-08,88,OPEN,2024-02-01 07:14:26,DEL501807,2024-02-08 14:49:00,66.0,ON_TIME,2024-02-03 05:14:26,0.0,1,1,2024-01-31
ORD101148,NJ01,SUP002,MAT0054,2024-01-29 06:07:35,2024-02-05,60,OPEN,2024-01-30 18:07:35,DEL501808,2024-02-04 07:22:00,28.0,DELIVERED,2024-02-04 01:07:35,-1.0,1,1,2024-01-29
ORD100746,SH01,SUP011,MAT0048,2024-01-20 13:59:22,2024-01-27,95,OPEN,2024-01-22 13:59:22,,,,,,,0,0,2024-01-20
ORD101219,NJ01,SUP017,MAT0050,2024-01-30 07:50:30,2024-02-02,128,CONFIRMED,2024-02-01 07:50:30,,,,,,,0,0,2024-01-30
ORD100163,NJ01,SUP015,MAT0057,2024-01-05 10:02:44,2024-01-12,186,CREATED,2024-01-06 09:02:44,,,,,,,0,0,2024-01-05
ORD102430,SH01,SUP018,MAT0024,2024-02-29 11:03:52,2024-03-08,120,OPEN,2024-03-01 23:03:52,DEL501809,2024-03-09 12:44:00,136.0,LATE,2024-03-06 22:03:52,1.0,0,1,2024-02-29
ORD102334,NJ02,SUP004,MAT0044,2024-02-27 09:45:07,2024-02-29,55,CREATED,2024-02-28 13:45:07,DEL501810,2024-02-28 13:51:00,40.0,DELIVERED,2024-03-02 01:45:07,-1.0,1,1,2024-02-27
ORD100995,NJ02,SUP004,MAT0060,2024-01-25 14:14:26,2024-01-28,134,CREATED,2024-01-26 23:14:26,DEL501811,2024-01-27 13:15:00,113.0,DELIVERED,2024-02-01 17:14:26,-1.0,1,1,2024-01-25
ORD101607,NJ01,SUP006,MAT0020,2024-02-09 17:33:24,2024-02-19,134,OPEN,2024-02-11 10:33:24,DEL501812,2024-02-19 17:42:00,121.0,ON_TIME,2024-02-16 15:33:24,0.0,1,1,2024-02-09
ORD102045,SH01,SUP013,MAT0074,2024-02-20 16:36:49,2024-02-24,156,CREATED,2024-02-21 01:36:49,DEL501813,2024-02-24 20:49:00,143.0,DELIVERED,2024-02-29 05:36:49,0.0,1,1,2024-02-20
ORD100595,NJ02,SUP019,MAT0071,2024-01-16 15:53:42,2024-01-22,142,OPEN,2024-01-16 19:53:42,,,,,,,0,0,2024-01-16
ORD102014,SH01,SUP019,MAT0040,2024-02-19 15:42:16,2024-02-27,133,CREATED,2024-02-21 08:42:16,DEL501814,2024-02-27 12:38:00,130.0,DELIVERED,2024-02-27 07:42:16,0.0,1,1,2024-02-19
ORD100500,NJ01,SUP005,MAT0006,2024-01-13 13:11:10,2024-01-18,111,OPEN,2024-01-13 18:11:10,DEL501815,2024-01-17 16:28:00,94.0,LATE,2024-01-15 22:11:10,-1.0,1,1,2024-01-13
ORD100452,NJ02,SUP015,MAT0041,2024-01-12 07:09:06,2024-01-16,127,OPEN,2024-01-12 14:09:06,DEL501816,2024-01-15 07:58:00,134.0,ON_TIME,2024-01-14 06:09:06,-1.0,1,1,2024-01-12
ORD100028,SH01,SUP002,MAT0030,2024-01-01 15:14:00,2024-01-04,98,CREATED,2024-01-01 17:14:00,DEL501817,2024-01-04 08:58:00,107.0,DELIVERED,2024-01-09 14:14:00,0.0,1,1,2024-01-01
ORD100387,SH01,SUP013,MAT0076,2024-01-10 14:40:20,2024-01-18,60,CREATED,2024-01-11 12:40:20,DEL501818,2024-01-18 16:09:00,40.0,LATE,2024-01-20 06:40:20,0.0,1,1,2024-01-10
ORD100548,NJ02,SUP007,MAT0078,2024-01-15 07:18:07,2024-01-18,150,CREATED,2024-01-15 23:18:07,DEL501819,2024-01-18 07:17:00,140.0,LATE,2024-01-17 19:18:07,0.0,1,1,2024-01-15
ORD101972,NJ01,SUP008,MAT0057,2024-02-18 06:31:14,2024-02-23,76,CONFIRMED,2024-02-18 19:31:14,,,,,,,0,0,2024-02-18
ORD102172,SH01,SUP018,MAT0014,2024-02-23 06:45:33,2024-03-01,97,OPEN,2024-02-24 12:45:33,DEL501820,2024-02-29 18:34:00,89.0,DELIVERED,2024-02-25 22:45:33,-1.0,1,1,2024-02-23
ORD101880,SH01,SUP007,MAT0027,2024-02-15 13:49:17,2024-02-17,192,CONFIRMED,2024-02-17 10:49:17,DEL501821,2024-02-16 16:02:00,189.0,DELIVERED,2024-02-17 10:49:17,-1.0,1,1,2024-02-15
ORD101415,NJ02,SUP017,MAT0068,2024-02-04 17:00:56,2024-02-14,120,OPEN,2024-02-05 12:00:56,DEL501822,2024-02-13 19:35:00,136.0,ON_TIME,2024-02-08 05:00:56,-1.0,1,1,2024-02-04
ORD100423,NJ02,SUP002,MAT0031,2024-01-11 14:12:47,2024-01-19,145,OPEN,2024-01-12 14:12:47,DEL501823,2024-01-19 14:09:00,162.0,LATE,2024-01-14 14:12:47,0.0,1,1,2024-01-11
ORD100993,NJ01,SUP017,MAT0061,2024-01-25 18:34:00,2024-01-28,103,OPEN,2024-01-27 14:34:00,DEL501824,2024-01-29 17:42:00,140.0,DELIVERED,2024-02-02 22:34:00,1.0,0,1,2024-01-25
ORD100204,SH01,SUP003,MAT0079,2024-01-06 11:53:18,2024-01-09,254,CONFIRMED,2024-01-07 19:53:18,DEL501825,2024-01-08 13:18:00,219.0,DELIVERED,2024-01-15 03:53:18,-1.0,1,1,2024-01-06
ORD100635,SH01,SUP009,MAT0049,2024-01-17 16:24:23,2024-01-20,159,CREATED,2024-01-19 01:24:23,DEL501826,2024-01-21 15:14:00,145.0,DELIVERED,2024-01-25 11:24:23,1.0,0,1,2024-01-17
ORD100929,NJ01,SUP011,MAT0056,2024-01-23 17:27:47,2024-01-28,132,CONFIRMED,2024-01-24 07:27:47,DEL501827,2024-02-02 16:40:00,159.0,ON_TIME,2024-01-29 20:27:47,5.0,0,1,2024-01-23
ORD100695,SH01,SUP011,MAT0054,2024-01-18 16:09:55,2024-01-22,100,CONFIRMED,2024-01-20 07:09:55,DEL500108,2024-01-21 08:31:00,83.0,LATE,2024-01-26 23:09:55,-1.0,1,1,2024-01-18
ORD102361,NJ01,SUP006,MAT0021,2024-02-28 16:36:01,2024-03-05,133,CREATED,2024-03-01 15:36:01,DEL501828,2024-03-04 16:35:00,105.0,DELIVERED,2024-03-07 06:36:01,-1.0,1,1,2024-02-28
ORD102041,SH01,SUP010,MAT0028,2024-02-20 18:50:26,2024-02-27,131,OPEN,2024-02-21 03:50:26,,,,,,,0,0,2024-02-20
ORD100350,NJ01,SUP009,MAT0070,2024-01-09 15:30:17,2024-01-11,131,CONFIRMED,2024-01-11 09:30:17,DEL501829,2024-01-11 13:24:00,157.0,ON_TIME,2024-01-19 14:30:17,0.0,1,1,2024-01-09
ORD101006,SH01,SUP001,MAT0023,2024-01-25 06:53:04,2024-02-03,110,OPEN,2024-01-26 20:53:04,DEL501830,2024-02-02 19:31:00,112.0,DELIVERED,2024-01-27 19:53:04,-1.0,1,1,2024-01-25
ORD100273,NJ01,SUP012,MAT0071,2024-01-08 06:25:03,2024-01-18,123,OPEN,2024-01-08 10:25:03,DEL501831,2024-01-17 17:38:00,125.0,DELIVERED,2024-01-15 12:25:03,-1.0,1,1,2024-01-08
ORD100179,NJ01,SUP018,MAT0008,2024-01-05 07:27:06,2024-01-12,136,CONFIRMED,2024-01-06 18:27:06,,,,,,,0,0,2024-01-05
ORD100406,SH01,SUP012,MAT0059,2024-01-11 12:32:47,2024-01-17,174,OPEN,2024-01-12 08:32:47,DEL501832,2024-01-22 07:58:00,154.0,LATE,2024-01-16 06:32:47,5.0,0,1,2024-01-11
ORD100473,SH01,SUP007,MAT0017,2024-01-13 14:30:00,2024-01-20,70,OPEN,2024-01-15 11:30:00,DEL500942,2024-01-19 15:00:00,90.0,DELIVERED,2024-01-20 07:30:00,-1.0,1,1,2024-01-13
ORD100535,SH01,SUP006,MAT0063,2024-01-14 09:48:49,2024-01-18,132,CREATED,2024-01-14 17:48:49,,,,,,,0,0,2024-01-14
ORD101724,SH01,,MAT0065,2024-02-11 14:17:30,2024-02-17,111,CREATED,2024-02-12 14:17:30,DEL501833,2024-02-16 15:53:00,104.0,DELIVERED,2024-02-19 00:17:30,-1.0,1,1,2024-02-11
ORD100483,NJ01,SUP001,MAT0007,2024-01-13 17:04:22,2024-01-19,138,OPEN,2024-01-14 21:04:22,,,,,,,0,0,2024-01-13
ORD100570,SH01,SUP012,MAT0058,2024-01-15 11:35:49,2024-01-24,126,CREATED,2024-01-15 17:35:49,DEL501834,2024-01-23 18:30:00,152.0,LATE,2024-01-19 11:35:49,-1.0,1,1,2024-01-15
ORD102383,SH01,SUP010,MAT0038,2024-02-29 16:07:50,2024-03-10,168,OPEN,2024-03-01 02:07:50,DEL501835,2024-03-09 18:35:00,167.0,LATE,2024-03-03 10:07:50,-1.0,1,1,2024-02-29
