delivery_id,order_id,delivery_date,delivered_quantity,delivery_status,updated_at
DEL500646,ORD100597,2024-01-26 09:26:00,136,Delivered,2024-01-19 01:26:34
DEL500255,ORD100103,2024-01-11 18:24:00,128,Delivered,2024-01-05 02:13:47
DEL501241,ORD102039,2024-02-24 16:10:00,95,On Time,2024-02-21 20:42:25
DEL500629,ORD101251,2024-02-04 16:11:00,137,DELIVERED,2024-02-10 05:29:24
DEL500731,ORD100501,2024-01-16 16:48:00,81,Delivered,2024-01-18 06:27:12
DEL500278,ORD101945,2024-02-20 12:31:00,150,Delivered,2024-02-23 20:46:47
DEL501964,ORD101269,2024-02-06 12:44:00,119,Complete,2024-02-06 04:42:52
DEL500411,ORD101635,2024-02-16 09:46:00,107,Complete,2024-02-16 16:57:23
DEL501258,ORD101474,2024-02-15 13:52:00,152,On Time,2024-02-12 04:45:49
DEL501582,ORD101825,2024-02-24 12:12:00,82,Delivered,2024-02-17 01:10:39
DEL500457,ORD101503,2024-02-16 18:55:00,94,Late,2024-02-13 06:58:29
DEL501750,ORD101687,2024-02-20 19:19:00,101,On Time,2024-02-17 04:33:57
DEL501737,ORD101514,2024-02-09 11:17:00,161,Late,2024-02-08 04:01:40
DEL500265,ORD100584,2024-01-27 19:39:00,131,Late,2024-01-18 06:18:56
DEL501205,ORD100953,2024-01-28 15:09:00,92,Complete,2024-01-26 09:50:09
DEL501531,ORD100916,2024-02-01 15:36:00,147,Late,2024-02-03 04:34:32
DEL501893,ORD100552,2024-01-25 16:24:00,52,Late,2024-01-17 06:06:57
DEL500105,ORD101716,2024-02-21 08:46:00,125,Late,2024-02-18 08:26:13
DEL501260,ORD102312,2024-03-02 18:15:00,79,Late,2024-03-05 14:49:07
DEL500152,ORD100149,2024-01-10 14:45:00,106,DELIVERED,2024-01-10 17:18:44
DEL501839,ORD101470,2024-02-14 16:54:00,109,Late,2024-02-14 02:57:45
DEL500195,ORD101314,2024-02-07 20:55:00,22,DELIVERED,2024-02-09 16:32:26
DEL500685,ORD101866,2024-02-20 12:05:00,203,ONTIME,2024-02-25 05:06:34
DEL500015,ORD100092,2024-01-09 17:04:00,75,DELIVERED,2024-01-05 04:34:27
DEL501683,ORD100316,2024-01-23 19:48:00,78,Complete,2024-01-17 20:24:05
DEL501499,ORD102217,2024-02-29 07:40:00,125,DELIVERED,2024-02-29 02:25:17
DEL501247,ORD102258,2024-03-09 07:46:00,143,Late,2024-03-07 11:53:45
DEL500131,ORD101461,2024-02-07 11:01:00,174,On Time,2024-02-13 03:04:13
DEL501671,ORD102138,2024-02-27 09:08:00,134,On Time,2024-03-02 12:42:04
DEL501376,ORD101446,2024-02-08 11:23:00,143,ONTIME,2024-02-09 19:23:00
DEL501956,ORD101185,2024-02-01 17:50:00,101,On Time,2024-02-01 02:43:41
DEL501857,ORD100766,2024-01-25 11:50:00,147,Delivered,2024-01-31 13:02:59
DEL500145,ORD100141,2024-01-09 12:18:00,142,Late,2024-01-07 23:43:58
DEL501345,ORD100811,2024-01-25 15:58:00,74,Delivered,2024-01-30 09:18:30
DEL501884,ORD101011,2024-01-28 18:59:00,179,Complete,2024-01-31 18:02:02
DEL500274,ORD100070,2024-01-14 11:24:00,-189,On Time,2024-01-05 18:36:12
DEL501943,ORD100753,2024-01-25 07:13:00,151,Late,2024-01-22 02:36:58
DEL500126,ORD102251,2024-03-02 16:49:00,232,Delivered,2024-02-27 20:28:46
DEL500087,ORD102097,2024-02-28 07:09:00,77,Complete,2024-02-28 09:29:38
DEL501449,ORD100320,2024-01-11 19:29:00,135,Late,2024-01-12 06:04:06
DEL500859,ORD101209,2024-02-04 13:35:00,135,Delivered,2024-02-06 03:23:00
DEL501048,ORD102153,2024-02-26 19:14:00,85,Delivered,2024-02-29 05:09:58
DEL500283,ORD100165,2024-01-14 09:44:00,76,Complete,2024-01-13 16:07:54
DEL500716,ORD102121,2024-02-28 17:45:00,106,On Time,2024-03-01 08:53:12
DEL501794,ORD101871,2024-02-22 09:41:00,89,DELIVERED,2024-02-18 04:28:07
DEL500310,ORD101175,2024-02-06 08:20:00,142,Delivered,2024-02-04 23:45:31
DEL500252,ORD100975,2024-01-30 18:36:00,84,On Time,2024-01-28 22:36:01
DEL501764,ORD101194,2024-02-02 16:40:00,139,ONTIME,2024-01-31 18:40:27
DEL501051,ORD100157,2024-01-13 14:23:00,164,On Time,2024-01-11 13:34:07
DEL500171,ORD100617,2024-01-27 15:29:00,141,On Time,2024-01-20 09:54:48
DEL500173,ORD102008,2024-02-25 10:23:00,86,delivered,2024-02-29 22:19:24
DEL501927,ORD102377,2024-03-01 14:49:00,124,DELIVERED,2024-03-08 12:50:14
DEL501423,ORD100038,2024-01-12 12:55:00,56,DELIVERED,2024-01-02 18:13:03
DEL500701,ORD100039,2024-01-10 15:45:00,135,Complete,2024-01-03 04:32:58
DEL500815,ORD101882,2024-02-20 15:54:00,56,Late,2024-02-24 08:35:47
DEL501930,ORD101619,2024-02-11 13:59:00,156,Late,2024-02-11 00:08:57
DEL500923,ORD102313,2024-02-28 17:20:00,152,Late,2024-03-03 23:21:07
DEL500839,ORD101508,2024-02-10 08:28:00,91,Late,2024-02-09 21:10:27
DEL501299,ORD101352,2024-02-05 18:06:00,141,Late,2024-02-05 21:02:05
DEL500302,ORD100451,2024-01-17 09:13:00,89,On Time,2024-01-16 10:20:28
DEL501428,ORD101266,2024-02-06 11:40:00,150,delivered,2024-02-10 12:06:52
DEL500996,ORD102304,2024-03-07 13:39:00,135,On Time,2024-02-29 21:42:39
DEL501104,ORD101682,2024-02-13 08:35:00,107,DELIVERED,2024-02-17 19:46:02
DEL500485,ORD100055,2024-01-10 14:15:00,103,DELIVERED,2024-01-11 11:59:21
DEL501694,ORD102243,2024-02-27 13:41:00,169,Late,2024-02-28 04:57:40
DEL500790,ORD102004,2024-02-23 20:27:00,79,Late,2024-02-26 20:28:48
DEL500111,ORD100187,2024-01-17 14:00:00,141,DELIVERED,2024-01-15 18:21:10
DEL500703,ORD100492,2024-01-19 17:11:00,101,DELIVERED,2024-01-22 04:30:12
DEL500682,ORD100679,2024-01-23 11:34:00,132,completed,2024-01-28 07:54:34
DEL500375,ORD100657,2024-01-29 18:49:00,110,Complete,2024-01-21 22:35:35
DEL500788,ORD100511,2024-01-20 19:31:00,124,DELIVERED,2024-01-22 15:48:33
DEL500391,ORD101152,2024-02-06 13:12:00,108,DELIVERED,2024-02-06 06:42:56
DEL501447,ORD100905,2024-01-25 17:24:00,141,Delivered,2024-01-28 15:57:19
DEL500407,ORD102142,2024-02-29 18:05:00,97,Late,2024-03-01 06:23:42
DEL500430,ORD101021,2024-01-28 17:43:00,160,On Time,2024-01-30 18:20:36
DEL501778,ORD100524,2024-01-22 11:59:00,129,On Time,2024-01-16 14:54:51
DEL501674,ORD102168,2024-02-26 13:25:00,102,DELIVERED,2024-03-01 07:09:53
DEL501226,ORD102105,2024-03-01 12:14:00,92,Delivered,2024-03-01 21:17:12
DEL500597,ORD101681,2024-02-13 15:47:00,122,Delivered,2024-02-20 10:45:18
DEL500289,ORD102161,2024-03-03 07:30:00,147,Complete,2024-02-24 23:30:16
DEL500524,ORD100830,2024-01-30 15:25:00,104,DELIVERED,2024-01-23 09:46:02
DEL501173,ORD101284,2024-02-11 20:30:00,66,DELIVERED,2024-02-07 01:38:15
DEL501765,ORD101299,2024-02-14 13:31:00,189,On Time,2024-02-10 09:37:19
DEL501620,ORD101180,2024-02-02 12:57:00,108,Complete,2024-02-05 08:57:45
DEL500795,ORD101741,2024-02-25 19:52:00,65,Complete,2024-02-17 04:44:06
DEL500487,ORD100294,2024-01-12 10:44:00,94,Complete,2024-01-17 19:35:59
DEL501740,ORD102410,2024-03-04 09:32:00,144,Complete,2024-03-05 03:46:14
DEL500187,ORD102165,2024-03-03 18:40:00,91,Complete,2024-03-04 02:11:29
DEL501084,ORD100093,2024-01-12 13:34:00,78,Late,2024-01-05 23:06:27
DEL500585,ORD102013,2024-02-26 09:07:00,104,Late,2024-02-25 00:58:53
DEL501234,ORD100921,2024-02-01 17:09:00,124,On Time,2024-01-30 10:37:37
DEL500646,ORD100597,2024-01-26 09:26:00,136,Delivered,2024-01-19 01:26:34
DEL501097,ORD101443,2024-02-11 17:05:00,152,Late,2024-02-10 12:27:30
DEL501595,ORD100819,2024-01-28 09:01:00,108,Delivered,2024-01-30 02:00:07
DEL500350,ORD101022,2024-02-04 18:44:00,132,DELIVERED,2024-01-29 18:51:48
DEL501821,ORD101880,2024-02-16 16:02:00,189,Complete,2024-02-17 10:49:17
DEL501604,ORD102116,2024-02-22 12:27:00,94,On Time,2024-03-02 23:42:25
DEL500099,ORD101259,2024-02-01 15:40:00,19,Complete,2024-02-08 12:10:53
DEL501905,ORD100482,2024-01-20 17:48:00,171,DELIVERED,2024-01-22 16:52:45
DEL501817,ORD100028,2024-01-04 08:58:00,107,Complete,2024-01-09 14:14:00
DEL500016,ORD100115,2024-01-08 19:12:00,87,On Time,2024-01-10 10:51:59
DEL501486,ORD101699,2024-02-13 10:39:00,187,Late,2024-02-16 03:42:53
DEL500705,ORD100125,2024-01-12 18:19:00,120,Late,2024-01-07 19:07:49
DEL501663,ORD100582,2024-01-20 15:45:00,67,DELIVERED,2024-01-25 01:08:45
DEL501053,ORD100354,2024-01-16 20:38:00,92,Complete,2024-01-18 19:32:47
DEL501898,ORD100956,2024-01-25 12:31:00,149,Delivered,2024-01-29 05:07:58
DEL500402,ORD100604,2024-01-23 20:30:00,117,DELIVERED,2024-01-22 23:49:13
DEL501248,ORD101622,2024-02-12 11:50:00,161,Complete,2024-02-13 16:55:04
DEL500658,ORD100704,2024-01-29 20:14:00,45,Complete,2024-01-24 18:28:08
DEL500499,ORD100613,2024-01-26 16:47:00,104,Complete,2024-01-23 23:23:00
DEL500665,ORD100786,2024-01-23 09:51:00,89,Late,2024-01-29 21:14:43
DEL501825,ORD100204,2024-01-08 13:18:00,219,Delivered,2024-01-15 03:53:18
DEL501026,ORD100689,2024-01-30 18:46:00,59,Complete,2024-01-29 04:57:54
DEL500197,ORD101096,2024-01-29 12:49:00,137,Delivered,2024-01-31 02:16:55
DEL500854,ORD100538,2024-01-22 08:25:00,152,Complete,2024-01-20 02:00:40
DEL501883,ORD102219,2024-03-01 11:14:00,137,DELIVERED,2024-02-29 09:36:22
DEL501717,ORD102421,2024-03-12 19:53:00,152,Late,2024-03-09 00:14:14
DEL501146,ORD100032,2024-01-03 20:14:00,129,Complete,2024-01-09 16:41:41
DEL500027,ORD101261,2024-02-02 18:55:00,224,Late,2024-02-08 23:11:13
DEL500005,ORD100465,2024-01-21 16:24:00,163,On Time,2024-01-16 22:33:15
DEL500515,ORD101545,2024-02-19 17:25:00,182,Complete,2024-02-15 07:48:37
DEL500666,ORD101852,2024-02-25 13:16:00,91,Late,2024-02-25 01:16:40
DEL501225,ORD100429,2024-01-21 10:26:00,114,On Time,2024-01-13 18:51:09
DEL500948,ORD101466,2024-02-07 19:10:00,111,Delivered,2024-02-11 10:24:30
DEL500287,ORD100418,2024-01-15 18:56:00,140,Delivered,2024-01-17 13:39:41
DEL501682,ORD100461,2024-01-20 16:31:00,67,On Time,2024-01-22 19:27:52
DEL500874,ORD100244,2024-01-10 19:04:00,90,Late,2024-01-11 10:50:03
DEL500711,ORD100327,2024-01-11 12:00:00,95,Delivered,2024-01-16 11:51:29
DEL500570,ORD101172,2024-02-04 09:18:00,120,Complete,2024-02-04 22:21:40
DEL500814,ORD101921,2024-02-22 18:49:00,90,DELIVERED,2024-02-19 04:30:30
DEL500174,ORD100865,2024-01-30 14:57:00,122,DELIVERED,2024-01-24 09:37:30
DEL500054,ORD101726,2024-02-16 18:41:00,220,Late,2024-02-14 02:01:25
DEL501549,ORD100876,2024-01-29 18:18:00,127,Complete,2024-01-28 15:13:36
DEL500602,ORD101250,2024-02-04 10:33:00,108,On Time,2024-02-07 18:19:25
DEL501411,ORD100711,2024-01-26 15:11:00,82,completed,2024-01-21 14:27:40
DEL501673,ORD101579,2024-02-10 10:03:00,105,On Time,2024-02-16 19:31:18
DEL501292,ORD101737,2024-02-16 11:16:00,89,Delivered,2024-02-13 20:36:41
DEL500890,ORD100642,2024-01-20 14:10:00,143,Late,2024-01-21 04:38:36
DEL500189,ORD100875,2024-01-29 07:09:00,138,On Time,2024-01-28 11:53:31
DEL501405,ORD100813,2024-02-01 16:38:00,91,ONTIME,2024-01-24 05:33:05
DEL500753,ORD102360,2024-03-12 15:06:00,132,Complete,2024-03-05 19:59:22
DEL501078,ORD102429,2024-03-05 10:21:00,89,Complete,2024-03-08 07:20:47
DEL500010,ORD102226,2024-03-03 09:47:00,52,DELIVERED,2024-03-02 00:14:55
DEL500304,ORD100287,2024-01-14 17:38:00,126,Delivered,2024-01-12 12:17:35
DEL500808,ORD100736,2024-01-22 16:08:00,85,DELIVERED,2024-01-27 04:42:04
DEL501420,ORD100608,2024-01-23 16:57:00,165,Delivered,2024-01-23 02:20:01
DEL501142,ORD102096,2024-02-28 19:51:00,61,Complete,2024-03-03 04:56:06
DEL501606,ORD101143,2024-02-07 19:46:00,130,DELIVERED,2024-02-07 01:08:45
DEL500221,ORD101645,2024-02-24 08:24:00,48,Delivered,2024-02-12 15:07:01
DEL500081,ORD100796,2024-02-05 15:54:00,140,Complete,2024-01-28 21:28:05
DEL500062,ORD102236,2024-03-04 17:07:00,204,DELIVERED,2024-03-02 10:53:47
DEL501471,ORD100964,2024-01-31 08:24:00,158,DELIVERED,2024-01-29 01:23:24
DEL501609,ORD102311,2024-03-10 18:15:00,44,On Time,2024-03-02 04:20:55
DEL501963,ORD102249,2024-02-28 20:34:00,143,Late,2024-02-28 03:33:37
DEL501771,ORD101265,2024-02-04 12:53:00,107,Late,2024-02-06 14:42:04
DEL500687,ORD102169,2024-02-27 08:23:00,130,DELIVERED,2024-03-01 12:49:47
DEL500596,ORD100381,2024-01-16 20:49:00,67,Late,2024-01-17 02:51:45
DEL501777,ORD100527,2024-01-23 10:57:00,150,ONTIME,2024-01-15 21:22:32
DEL500083,ORD101730,2024-02-20 14:17:00,109,Complete,2024-02-14 21:21:53
DEL501772,ORD101388,2024-02-10 16:26:00,145,DELIVERED,2024-02-10 21:12:07
DEL500929,ORD101839,2024-02-18 16:21:00,63,Late,2024-02-18 16:38:28
DEL500997,ORD102278,2024-02-29 16:59:00,126,DELIVERED,2024-03-02 07:09:46
DEL501800,ORD102352,2024-03-01 08:54:00,73,DELIVERED,2024-03-02 15:44:04
DEL500065,ORD101834,2024-02-17 17:34:00,106,On Time,2024-02-20 03:39:32
DEL501624,ORD100349,2024-01-11 12:50:00,105,Complete,2024-01-12 16:50:21
DEL500643,ORD100550,2024-01-24 09:48:00,180,Complete,2024-01-24 23:44:59
DEL500080,ORD102370,2024-03-06 19:30:00,117,Delivered,2024-03-04 21:20:16
DEL501242,ORD102162,2024-03-05 07:11:00,119,DELIVERED,2024-02-24 05:59:06
DEL501878,ORD100799,2024-01-23 19:06:00,134,Delivered,2024-01-23 07:50:10
DEL500102,ORD101717,2024-02-21 18:28:00,194,Delivered,2024-02-19 23:33:06
DEL500910,ORD100278,2024-01-15 20:56:00,38,DELIVERED,2024-01-12 14:20:10
DEL500692,ORD100583,2024-01-28 07:09:00,98,Late,2024-01-19 19:22:35
DEL501196,ORD100057,2024-01-09 07:01:00,125,Complete,2024-01-05 04:52:50
DEL501209,ORD100033,2024-01-13 10:20:00,94,Late,2024-01-04 14:12:34
DEL500522,ORD100785,2024-01-26 18:35:00,82, delivered ,2024-01-21 13:48:39
DEL501204,ORD100839,2024-01-28 08:22:00,152,DELIVERED,2024-01-25 00:28:39
DEL501253,ORD101150,2024-02-06 09:42:00,64,Late,2024-02-05 10:32:40
DEL501318,ORD100983,2024-01-27 14:06:00,152,On Time,2024-02-01 20:48:51
DEL500789,ORD100333,2024-01-14 10:22:00,139,Delivered,2024-01-15 14:20:49
DEL501718,ORD102173,2024-03-03 11:14:00,168,Complete,2024-03-01 02:17:27
DEL501868,ORD101904,2024-02-23 14:20:00,122,Late,2024-02-26 17:59:58
DEL501789,ORD100636,2024-01-23 10:55:00,99,On Time,2024-01-18 17:22:52
DEL500103,ORD102028,2024-02-23 14:50:00,161,DELIVERED,2024-03-01 10:18:35
DEL500351,ORD100010,2024-01-04 20:59:00,108,DELIVERED,2024-01-03 23:53:23
DEL501505,ORD101188,2024-02-01 11:13:00,111,Late,2024-02-05 12:21:05
DEL501742,ORD100880,2024-01-27 10:06:00,91,Delivered,2024-02-02 07:54:27
DEL501752,ORD100120,2024-01-05 19:11:00,162,On Time,2024-01-13 08:53:55
DEL501385,ORD100888,2024-01-29 09:34:00,211,Complete,2024-01-30 08:04:17
DEL501179,ORD102298,2024-03-02 11:32:00,86,Complete,2024-03-03 04:11:34
DEL501931,ORD102149,2024-03-02 13:41:00,165,Late,2024-02-29 18:00:16
DEL501736,ORD101435,2024-02-09 09:14:00,140,DELIVERED,2024-02-08 12:41:18
DEL500023,ORD100726,2024-01-21 20:40:00,124,On Time,2024-01-24 10:39:21
DEL501580,ORD102355,2024-03-07 15:20:00,82,DELIVERED,2024-03-07 12:16:00
DEL500822,ORD100247,2024-01-17 18:33:00,153,On Time,2024-01-12 07:43:28
DEL500543,ORD101872,2024-02-18 19:28:00,91,Complete,2024-02-19 07:10:11
DEL501844,ORD100209,2024-01-16 19:24:00,115,DELIVERED,2024-01-16 06:23:58
DEL501392,ORD100178,2024-01-12 20:14:00,82,Late,2024-01-16 11:42:16
DEL500284,ORD102032,2024-03-01 13:59:00,125,On Time,2024-02-25 16:02:36
DEL500315,ORD100135,2024-01-10 10:44:00,173,On Time,2024-01-06 09:36:24
DEL501170,ORD102248,2024-03-03 07:06:00,99,Late,2024-02-27 23:39:29
DEL501634,ORD102140,2024-03-05 20:17:00,129,Late,2024-02-26 06:53:54
DEL500746,ORD100155,2024-01-10 16:51:00,85,Delivered,2024-01-05 23:51:18
DEL501181,ORD101210,2024-02-06 14:53:00,174,On Time,2024-02-01 16:28:12
DEL501615,ORD101007,2024-01-31 19:48:00,65,Delivered,2024-02-03 22:20:09
DEL501916,ORD101222,2024-02-02 09:24:00,146,On Time,2024-02-04 08:37:41
DEL501470,ORD101623,2024-02-19 14:04:00,102,Late,2024-02-18 00:14:03
DEL501626,ORD100355,2024-01-17 19:03:00,119,On Time,2024-01-13 22:38:49
DEL500817,ORD101808,2024-02-23 18:52:00,80,Complete,2024-02-20 09:46:02
DEL501055,ORD101368,2024-02-12 07:47:00,125,Complete,2024-02-12 20:16:00
DEL501010,ORD101084,2024-02-01 11:01:00,120,Late,2024-02-05 18:27:47
DEL501307,ORD100275,2024-01-14 13:27:00,139,On Time,2024-01-17 02:25:23
DEL500600,ORD101959,2024-02-18 12:51:00,86,Delivered,2024-02-22 15:36:11
DEL500681,ORD101629,2024-02-10 18:45:00,135,On Time,2024-02-11 05:53:48
DEL500339,ORD101286,2024-02-11 17:23:00,81,On Time,2024-02-04 02:28:27
DEL500900,ORD101802,2024-02-22 16:01:00,102,On Time,2024-02-15 21:21:54
DEL501165,ORD100768,2024-01-28 13:53:00,133,Complete,2024-01-27 17:51:07
DEL501138,ORD101104,2024-02-07 08:48:00,144,DELIVERED,2024-02-03 10:27:26
DEL501908,ORD100789,2024-01-24 17:15:00,140,Late,2024-01-27 03:42:12
DEL501785,ORD101792,2024-02-22 14:55:00,94,Complete,2024-02-21 12:20:57
DEL500181,ORD101074,2024-02-05 15:57:00,127,On Time,2024-01-30 20:28:22
DEL500503,ORD102038,2024-02-28 10:02:00,110,DELIVERED,2024-03-01 22:29:46
DEL500883,ORD101692,2024-02-18 10:35:00,134,ONTIME,2024-02-17 11:53:32
DEL501369,ORD100360,2024-01-19 09:11:00,117,DELIVERED,2024-01-14 14:27:28
DEL501361,ORD101748,2024-02-15 08:49:00,140,Late,2024-02-15 07:59:51
DEL500067,ORD102404,2024-03-08 09:34:00,151, delivered ,2024-03-08 11:42:05
DEL500229,ORD100598,2024-01-22 20:40:00,86,DELIVERED,2024-01-23 00:21:21
DEL500577,ORD100019,2024-01-11 15:54:00,67,Delivered,2024-01-08 02:07:43
DEL500079,ORD101912,2024-02-23 18:37:00,234,On Time,2024-02-25 10:41:57
DEL500637,ORD100938,2024-02-03 12:12:00,160,On Time,2024-01-31 17:59:03
DEL501685,ORD101046,2024-02-03 08:33:00,134,Delivered,2024-02-05 09:00:58
DEL500143,ORD102415,2024-03-10 07:07:00,68,Delivered,2024-03-11 05:35:46
DEL501360,ORD100433,2024-01-27 12:47:00,86,On Time,2024-01-13 18:31:22
DEL500234,ORD102396,2024-03-10 18:52:00,130,Delivered,2024-03-09 03:56:59
DEL501262,ORD100487,2024-01-15 13:39:00,82,DELIVERED,2024-01-17 08:04:35
DEL500219,ORD100048,2024-01-07 09:54:00,60,DELIVERED,2024-01-04 16:13:43
DEL500587,ORD102233,2024-03-01 12:27:00,115,Late,2024-02-29 17:45:07
DEL500736,ORD102005,2024-03-03 07:43:00,64,On Time,2024-02-24 18:31:01
DEL501833,ORD101724,2024-02-16 15:53:00,104,Complete,2024-02-19 00:17:30
DEL500317,ORD102322,2024-03-05 08:34:00,121,Complete,2024-03-08 10:42:21
DEL501686,ORD101450,2024-02-06 10:32:00,137,Delivered,2024-02-10 21:06:42
DEL501221,ORD100581,2024-01-21 20:26:00,95,On Time,2024-01-24 08:40:13
DEL500429,ORD100254,2024-01-22 16:30:00,85,On Time,2024-01-15 02:23:29
DEL501734,ORD101403,2024-02-08 19:15:00,116,Complete,2024-02-05 11:27:11
DEL500864,ORD101755,2024-02-16 13:37:00,104,On Time,2024-02-16 20:56:58
DEL501583,ORD101079,2024-02-04 11:00:00,77,Late,2024-02-04 23:05:29
DEL500695,ORD100427,2024-01-21 16:06:00,45,On Time,2024-01-15 07:18:40
DEL500917,ORD101080,2024-02-04 16:52:00,137,DELIVERED,2024-01-29 21:02:41
DEL500513,ORD101804,2024-02-22 20:53:00,159,Delivered,2024-02-14 22:12:32
DEL500925,ORD101816,2024-02-18 10:21:00,131,DELIVERED,2024-02-16 00:38:25
DEL501560,ORD100454,2024-01-17 13:21:00,123,On Time,2024-01-22 18:10:51
DEL501193,ORD100109,2024-01-11 17:23:00,84,Complete,2024-01-12 08:07:35
DEL501439,ORD101822,2024-02-21 07:33:00,92,Complete,2024-02-17 17:10:43
DEL501882,ORD101100,2024-02-01 11:18:00,137,Complete,2024-01-30 03:09:41
DEL500571,ORD100212,2024-01-14 07:47:00,111,DELIVERED,2024-01-13 15:19:41
DEL501029,ORD101791,2024-02-16 07:53:00,132,On Time,2024-02-15 07:45:15
DEL501971,ORD101341,2024-02-09 11:29:00,79,Late,2024-02-04 10:07:32
DEL501722,ORD101335,2024-02-09 18:51:00,89,DELIVERED,2024-02-05 09:30:22
DEL500668,ORD101310,2024-02-09 15:33:00,129,Complete,2024-02-08 01:43:56
DEL501448,ORD101224,2024-02-04 14:27:00,144,DELIVERED,2024-02-03 14:05:08
DEL501641,ORD100259,2024-01-13 20:30:00,93,Complete,2024-01-10 07:54:05
DEL500941,ORD102254,2024-02-26 13:12:00,98,completed,2024-02-27 05:58:13
DEL501517,ORD101873,2024-02-23 16:03:00,91,Delivered,2024-02-21 11:43:34
DEL501489,ORD101085,2024-02-06 19:51:00,129,Delivered,2024-02-04 04:53:23
DEL501232,ORD101963,2024-02-23 20:37:00,147,Delivered,2024-02-24 18:54:05
DEL500064,ORD101853,2024-02-22 12:52:00,180,On Time,2024-02-20 20:00:16
DEL500544,ORD101489,2024-02-13 09:48:00,113,On Time,2024-02-14 07:10:44
DEL500032,ORD102206,2024-02-27 10:48:00,118,Late,2024-02-29 07:03:00
DEL501291,ORD101019,2024-02-04 15:56:00,144,Delivered,2024-01-30 06:20:02
DEL501901,ORD100435,2024-01-18 13:03:00,111,Delivered,2024-01-14 07:33:04
DEL500588,ORD102299,2024-02-29 18:30:00,166,Late,2024-03-04 14:30:01
DEL500128,ORD100375,2024-01-11 10:12:00,102,On Time,2024-01-14 17:22:10
DEL501038,ORD102133,2024-02-24 20:30:00,37,Delivered,2024-02-25 00:49:02
DEL501856,ORD101354,2024-02-13 15:02:00,187,DELIVERED,2024-02-11 11:28:08
DEL501960,ORD100081,2024-01-12 14:28:00,110,On Time,2024-01-13 02:17:27
DEL500130,ORD100832,2024-01-26 19:33:00,121,Delivered,2024-01-25 18:42:47
DEL501473,ORD101818,2024-02-22 11:44:00,133,On Time,2024-02-15 22:50:40
DEL501440,ORD102137,2024-03-02 16:16:00,124,Complete,2024-02-28 14:02:31
DEL501400,ORD100389,2024-01-17 14:12:00,111,DELIVERED,2024-01-19 00:08:20
DEL500041,ORD101218,2024-02-03 15:43:00,92,Complete,2024-02-06 18:17:55
DEL501781,ORD102132,2024-02-29 13:24:00,186,DELIVERED,2024-02-25 23:47:56
DEL501490,ORD102134,2024-02-23 11:57:00,136, delivered ,2024-02-25 00:58:40
DEL500261,ORD100576,2024-01-21 18:37:00,110,Late,2024-01-24 15:00:33
DEL501462,ORD101511,2024-02-09 12:10:00,94,DELIVERED,2024-02-09 08:34:58
DEL501233,ORD101799,2024-02-21 11:10:00,68,Complete,2024-02-21 08:41:55
DEL500330,ORD100021,2024-01-11 08:05:00,109,Late,2024-01-09 00:53:40
DEL500034,ORD100097,2024-01-08 11:16:00,122,On Time,2024-01-05 12:13:22
DEL501958,ORD102112,2024-03-03 14:25:00,153,DELIVERED,2024-02-28 13:26:41
DEL500058,ORD100177,2024-01-19 13:32:00,94,Late,2024-01-08 13:26:21
DEL500651,ORD101178,2024-01-30 07:03:00,85,Delivered,2024-02-06 13:14:47
DEL500928,ORD102315,2024-03-04 17:23:00,78,DELIVERED,2024-02-29 02:09:17
DEL501607,ORD100453,2024-01-16 17:48:00,94,Late,2024-01-15 14:22:49
DEL500146,ORD101036,2024-01-30 20:51:00,1,Complete,2024-02-04 06:31:50
DEL501175,ORD102260,2024-03-02 11:58:00,156,On Time,2024-02-27 15:03:37
DEL501418,ORD101047,2024-01-30 20:27:00,153,DELIVERED,2024-02-05 11:55:56
DEL501036,ORD101102,2024-02-10 16:30:00,114,Complete,2024-01-28 21:44:28
DEL501283,ORD100621,2024-01-24 19:52:00,116,DELIVERED,2024-01-18 16:23:51
DEL501610,ORD101147,2024-02-04 11:29:00,84,On Time,2024-01-30 23:03:59
DEL500718,ORD101295,2024-02-02 15:55:00,68,On Time,2024-02-05 10:40:45
DEL500786,ORD100902,2024-01-30 11:03:00,179,DELIVERED,2024-01-30 13:46:02
DEL500141,ORD100855,2024-01-26 20:18:00,103,On Time,2024-01-25 01:32:25
DEL500263,ORD102324,2024-03-07 12:19:00,80,Delivered,2024-03-01 05:16:10
DEL501842,ORD100673,2024-01-23 12:10:00,97,On Time,2024-01-24 13:14:43
DEL500136,ORD100447,2024-01-17 08:09:00,108,Complete,2024-01-17 02:03:09
DEL501382,ORD101272,2024-02-12 19:51:00,105,completed,2024-02-11 00:56:44
DEL501759,ORD101086,2024-02-03 11:10:00,135,Delivered,2024-02-01 09:36:38
DEL501287,ORD101226,2024-02-07 17:43:00,73,Complete,2024-02-09 21:26:23
DEL501362,ORD101326,2024-02-09 16:04:00,61,DELIVERED,2024-02-12 20:47:07
DEL500069,ORD100754,2024-01-26 08:14:00,148,On Time,2024-01-23 06:52:57
DEL501348,ORD100301,2024-01-17 07:22:00,142,On Time,2024-01-13 15:12:11
DEL500334,ORD101888,2024-02-21 19:00:00,116,DELIVERED,2024-02-24 01:48:42
DEL501484,ORD102178,2024-03-01 15:47:00,89,On Time,2024-03-04 22:25:00
DEL501031,ORD102066,2024-02-23 11:21:00,93,Late,2024-02-29 19:15:04
