order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at
ORD100409,NJ02,SUP002,MAT0006,2024-01-11 14:36:08,2024-01-20,122,Created,2024-01-13 06:36:08
ORD100858,NJ02,SUP005,MAT0025,2024-01-22 14:13:42,2024-01-26,161,Confirmed,2024-01-23 14:13:42
ORD101533,SH01,SUP014,MAT0056,2024-02-07 17:38:56,2024-02-10,101,Open,2024-02-08 13:38:56
ORD101746,SH01,SUP013,MAT0043,2024-02-12 15:06:08,2024-02-22,93,Confirmed,2024-02-14 04:06:08
ORD100966,SH01,SUP014,MAT0018,2024-01-24 08:51:46,2024-02-01,120,Confirmed,2024-01-25 22:51:46
ORD100980,NJ01,SUP017,MAT0037,2024-01-24 11:52:09,2024-01-26,97,Open,2024-01-25 18:52:09
ORD101173,SH01,SUP011,MAT0003,2024-01-29 11:21:13,2024-02-07,104,CONFIRMED,2024-01-29 19:21:13
ORD100732,NJ02,SUP015,MAT0001,2024-01-19 10:52:16,2024-01-29,87,CONFIRMED,2024-01-20 18:52:16
ORD102193,NJ01,SUP019,MAT0025,2024-02-23 14:14:20,2024-03-01,123,Open,2024-02-24 09:14:20
ORD101003,SH01,SUP013,MAT0046,2024-01-25 10:48:45,2024-01-31,124,OPEN,2024-01-27 04:48:45
ORD100353,NJ02,SUP013,MAT0018,2024-01-09 12:43:57,2024-01-19,173,CONFIRMED,2024-01-11 10:43:57
ORD100858,NJ02,SUP005,MAT0025,2024-01-22 14:13:42,2024-01-26,161,Confirmed,2024-01-23 14:13:42
ORD102184,NJ02,SUP013,MAT0004,2024-02-23 06:48:27,2024-02-25,120,CREATED,2024-02-25 00:48:27
ORD102285,SH01,SUP006,MAT0054,2024-02-26 13:17:58,2024-03-02,144,Created,2024-02-26 13:17:58
ORD102049,NJ01,SUP012,MAT0080,2024-02-20 17:09:13,2024-02-26,65,Open,2024-02-22 06:09:13
ORD101785,NJ01,SUP019,MAT0018,2024-02-13 10:56:38,2024-02-23,169,CREATED,2024-02-15 04:56:38
ORD101843,NJ02,SUP013,MAT0006,2024-02-14 13:30:52,2024-02-16,91,Open,2024-02-15 14:30:52
ORD100319,NJ01,SUP014,MAT0079,2024-01-09 08:17:12,2024-01-12,147,Created,2024-01-09 23:17:12
ORD101013,SH01,SUP016,MAT0061,2024-01-25 16:35:43,2024-02-04,68,Confirmed,2024-01-26 02:35:43
ORD100755,NJ02,SUP012,MAT0056,2024-01-20 12:05:49,2024-01-22,141,OPEN,2024-01-20 19:05:49
ORD102064,NJ02,SUP010,MAT0035,2024-02-20 17:16:35,2024-02-25,84,Created,2024-02-21 21:16:35
ORD100101,NJ02,SUP012,MAT0059,2024-01-03 14:22:27,2024-01-13,91,Open,2024-01-04 09:22:27
ORD101133,SH01,SUP009,MAT0031,2024-01-28 06:01:56,2024-02-07,32,Open,2024-01-30 04:01:56
ORD101507,NJ01,SUP013,MAT0023,2024-02-06 12:53:03,2024-02-14,178,created ,2024-02-07 08:53:03
ORD100236,NJ01,SUP010,MAT0026,2024-01-07 18:08:04,2024-01-16,137,Created,2024-01-08 06:08:04
ORD102355,NJ01,SUP009,MAT0076,2024-02-28 06:16:00,2024-03-07,80,OPEN,2024-02-28 19:16:00
ORD100794,NJ02,SUP015,MAT0051,2024-01-20 18:40:03,2024-01-25,126,Open,2024-01-21 12:40:03
ORD101825,SH01,SUP014,MAT0054,2024-02-14 15:10:39,2024-02-21,81,Created,2024-02-16 15:10:39
ORD101079,NJ02,SUP009,MAT0077,2024-01-27 06:05:29,2024-02-05,83,CONFIRMED,2024-01-27 06:05:29
ORD101045,SH01,SUP004,MAT0069,2024-01-26 12:19:40,2024-02-02,118,CREATED,2024-01-27 16:19:40
ORD100718,NJ02,SUP006,MAT0025,2024-01-19 18:25:04,2024-01-29,128, open,2024-01-20 18:25:04
ORD100853,NJ01,SUP007,MAT0041,2024-01-22 12:39:36,2024-01-31,118,Open,2024-01-24 00:39:36
ORD102100,NJ01,SUP007,MAT0077,2024-02-21 11:38:56,2024-03-02,113,Confirmed,2024-02-21 18:38:56
ORD102397,NJ02,SUP009,MAT0032,2024-02-29 09:33:41,2024-03-03,172,CREATED,2024-03-02 04:33:41
ORD100864,NJ01,SUP019,MAT0062,2024-01-22 14:36:23,2024-01-24,184,CONFIRMED,2024-01-23 13:36:23
ORD100775,NJ01,SUP008,MAT0068,2024-01-20 14:59:45,2024-01-22,82,Open,2024-01-21 11:59:45
ORD100057,NJ01,SUP001,MAT0025,2024-01-02 10:52:50,2024-01-07,131,OPEN,2024-01-03 07:52:50
ORD101779,NJ01,SUP014,MAT0061,2024-02-13 07:40:22,2024-02-15,122,Open,2024-02-14 04:40:22
ORD101128,NJ02,SUP001,MAT0036,2024-01-28 14:55:19,2024-02-04,155,Confirmed,2024-01-30 05:55:19
ORD101351,SH01,SUP006,MAT0012,2024-02-03 06:08:36,2024-02-08,145,Confirmed,2024-02-03 22:08:36
ORD101920,NJ02,SUP005,MAT0078,2024-02-16 13:26:54,2024-02-26,123,CONFIRMED,2024-02-16 13:26:54
ORD100774,NJ01,SUP006,MAT0026,2024-01-20 11:31:55,2024-01-30,75,Confirmed,2024-01-21 16:31:55
ORD101576,SH01,SUP004,MAT0056,2024-02-08 06:37:33,2024-02-15,117,OPEN,2024-02-09 18:37:33
ORD100819,NJ02,SUP013,MAT0073,2024-01-21 18:00:07,2024-01-28,112,Confirmed,2024-01-21 19:00:07
ORD101054,NJ02,SUP007,MAT0011,2024-01-26 10:11:43,2024-02-02,149,OPEN,2024-01-27 09:11:43
ORD102367,NJ01,SUP006,MAT0035,2024-02-28 08:26:06,2024-03-07,66,CONFIRMED,2024-02-29 17:26:06
ORD101805,NJ02,SUP002,MAT0077,2024-02-13 07:55:31,2024-02-22,89,CONFIRMED,2024-02-14 06:55:31
ORD100105,NJ01,SUP002,MAT0071,2024-01-03 17:34:08,2024-01-09,126, open,2024-01-05 13:34:08
ORD101106,NJ01,SUP002,MAT0068,2024-01-28 16:57:52,2024-02-06,135,Created,2024-01-29 19:57:52
ORD101348,NJ02,SUP018,MAT0069,2024-02-02 08:25:52,2024-02-04,143,Confirmed,2024-02-03 15:25:52
ORD102425,SH01,SUP001,MAT0044,2024-02-29 12:47:02,2024-03-07,93,CREATED,2024-03-01 19:47:02
ORD102388,SH01,SUP017,MAT0036,2024-02-29 16:21:05,2024-03-07,130,Confirmed,2024-03-01 01:21:05
ORD101073,SH01,SUP015,MAT0056,2024-01-27 06:30:16,2024-01-31,132,Created,2024-01-28 13:30:16
ORD101233,NJ02,SUP008,MAT0067,2024-01-31 09:46:47,2024-02-05,87,Confirmed,2024-02-01 20:46:47
ORD102181,SH01,SUP018,MAT0010,2024-02-23 07:11:24,2024-03-04,151,CREATED,2024-02-25 01:11:24
ORD101109,NJ02,SUP008,MAT0065,2024-01-28 17:12:30,2024-02-04,161,CREATED,2024-01-30 06:12:30
ORD102363,SH01,SUP005,MAT0005,2024-02-28 06:42:28,2024-03-04,156,Created,2024-03-01 04:42:28
ORD102116,SH01,SUP010,MAT0064,2024-02-21 16:42:25,2024-02-23,91,Created,2024-02-23 10:42:25
ORD102252,NJ01,SUP002,MAT0039,2024-02-25 12:17:25,2024-03-01,141,Created,2024-02-25 20:17:25
ORD101143,SH01,SUP004,MAT0028,2024-01-28 13:08:45,2024-02-07,146,OPEN,2024-01-29 19:08:45
ORD100453,NJ02,SUP010,MAT0060,2024-01-12 14:22:49,2024-01-17,116,Open,2024-01-12 21:22:49
ORD100596,NJ01,SUP006,MAT0067,2024-01-16 18:45:20,2024-01-26,118,Created,2024-01-18 02:45:20
ORD102311,NJ01,SUP005,MAT0013,2024-02-27 06:20:55,2024-03-07,60,Confirmed,2024-02-28 15:20:55
ORD101147,NJ02,SUP007,MAT0024,2024-01-29 12:03:59,2024-02-04,110,CONFIRMED,2024-01-30 19:03:59
ORD100701,SH01,SUP005,MAT0011,2024-01-19 18:05:06,2024-01-25,118,CONFIRMED,2024-01-20 18:05:06
ORD100128,NJ02,SUP018,MAT0002,2024-01-04 15:51:15,2024-01-08,122,Confirmed,2024-01-05 17:51:15
ORD100088,NJ02,SUP006,MAT0078,2024-01-03 15:13:29,2024-01-09,123,Confirmed,2024-01-05 14:13:29
ORD101413,SH01,SUP013,MAT0072,2024-02-04 14:04:10,2024-02-13,140,OPEN,2024-02-05 15:04:10
ORD101007,SH01,SUP020,MAT0013,2024-01-25 16:20:09,2024-01-31,61,Created,2024-01-27 10:20:09
ORD100827,NJ01,SUP007,MAT0012,2024-01-21 10:11:07,2024-01-28,205,OPEN,2024-01-22 18:11:07
ORD100647,NJ02,SUP020,MAT0077,2024-01-17 08:38:06,2024-01-21,100,created ,2024-01-18 18:38:06
ORD101957,SH01,SUP002,MAT0045,2024-02-17 15:26:52,2024-02-25,109,CONFIRMED,2024-02-18 19:26:52
ORD102104,SH01,SUP015,MAT0041,2024-02-21 16:24:35,2024-02-25,75,Created,2024-02-22 09:24:35
ORD101240,NJ02,SUP019,MAT0058,2024-01-31 12:12:30,2024-02-03,158,CONFIRMED,2024-02-01 07:12:30
ORD101180,NJ01,SUP007,MAT0051,2024-01-29 13:57:45,2024-02-03,70,Created,2024-01-30 06:57:45
ORD101098,SH01,SUP013,MAT0039,2024-01-27 10:39:52,2024-02-03,177,Created,2024-01-27 18:39:52
ORD102091,NJ02,SUP011,MAT0048,2024-02-21 07:38:08,2024-03-02,121,CONFIRMED,2024-02-21 15:38:08
ORD101304,NJ01,SUP002,MAT0024,2024-02-01 15:52:13,2024-02-05,108,CREATED,2024-02-02 07:52:13
ORD101500,NJ01,SUP016,MAT0080,2024-02-06 07:41:01,2024-02-14,64,Confirmed,2024-02-06 13:41:01
ORD100349,SH01,SUP002,MAT0030,2024-01-09 16:50:21,2024-01-12,109,CREATED,2024-01-11 12:50:21
ORD102164,SH01,SUP001,MAT0065,2024-02-22 07:00:43,2024-02-26,129,OPEN,2024-02-22 11:00:43
ORD100355,NJ02,SUP001,MAT0035,2024-01-09 11:38:49,2024-01-17,134,OPEN,2024-01-10 18:38:49
ORD100510,NJ01,SUP015,MAT0028,2024-01-13 17:26:38,2024-01-16,96,OPEN,2024-01-15 16:26:38
ORD100826,NJ02,SUP015,MAT0039,2024-01-21 07:31:56,2024-01-26,130,CREATED,2024-01-22 16:31:56
ORD101169,SH01,SUP017,MAT0037,2024-01-29 12:22:53,2024-02-03,139,Created,2024-01-29 22:22:53
ORD100242,NJ02,SUP020,MAT0055,2024-01-07 11:42:18,2024-01-13,181,CREATED,2024-01-09 07:42:18
ORD102054,NJ02,SUP019,MAT0074,2024-02-20 08:49:01,2024-02-27,159,CREATED,2024-02-21 12:49:01
ORD100782,NJ02,SUP003,MAT0072,2024-01-20 18:09:41,2024-01-24,101,Confirmed,2024-01-22 16:09:41
ORD101778,SH01,SUP019,MAT0005,2024-02-13 15:20:23,2024-02-21,115,Open,2024-02-15 11:20:23
ORD100844,NJ01,SUP010,MAT0045,2024-01-22 07:22:30,2024-01-31,106,confirmed,2024-01-23 19:22:30
ORD100207,SH01,SUP003,MAT0065,2024-01-06 18:57:53,2024-01-13,153,CONFIRMED,2024-01-07 05:57:53
ORD101731,SH01,SUP016,MAT0070,2024-02-11 06:17:44,2024-02-16,179,OPEN,2024-02-12 02:17:44
ORD102140,SH01,SUP016,MAT0030,2024-02-22 15:53:54,2024-03-01,136,CONFIRMED,2024-02-24 14:53:54
ORD101860,NJ01,SUP002,MAT0058,2024-02-15 10:35:34,2024-02-25,116,Confirmed,2024-02-16 19:35:34
ORD102201,NJ02,SUP018,MAT0075,2024-02-23 18:59:16,2024-03-03,119,Open,2024-02-25 02:59:16
ORD101929,NJ01,SUP019,MAT0052,2024-02-17 15:30:30,2024-02-24,106,OPEN,2024-02-18 04:30:30
ORD100951,NJ01,SUP012,MAT0037,2024-01-24 11:18:49,2024-01-26,104,OPEN,2024-01-24 21:18:49
ORD100751,NJ01,SUP002,MAT0059,2024-01-20 15:59:36,2024-01-24,144,Open,2024-01-21 00:59:36
ORD101610,SH01,SUP017,MAT0034,2024-02-09 15:45:59,2024-02-19,161,CREATED,2024-02-11 11:45:59
ORD100802,NJ02,SUP010,MAT0040,2024-01-21 08:49:45,2024-01-23,200,CONFIRMED,2024-01-22 12:49:45
ORD102128,NJ02,SUP016,MAT0072,2024-02-21 13:25:38,2024-02-25,190,Confirmed,2024-02-22 07:25:38
ORD100071,NJ02,SUP008,MAT0023,2024-01-02 17:00:57,2024-01-05,118,CONFIRMED,2024-01-04 02:00:57
ORD102246,NJ01,SUP018,MAT0035,2024-02-25 14:10:00,2024-02-28,156,Created,2024-02-25 15:10:00
ORD101654,NJ01,SUP020,MAT0036,2024-02-10 10:21:36,2024-02-18,72,Open,2024-02-11 03:21:36
ORD100259,NJ01,SUP018,MAT0036,2024-01-07 10:54:05,2024-01-13,76,CREATED,2024-01-09 02:54:05
ORD100191,SH01,SUP002,MAT0001,2024-01-05 10:02:14,2024-01-13,133,CREATED,2024-01-06 05:02:14
ORD101672,NJ01,SUP015,MAT0041,2024-02-10 09:51:49,2024-02-17,115,CONFIRMED,2024-02-10 16:51:49
ORD101653,SH01,SUP009,MAT0011,2024-02-10 08:58:00,2024-02-16,150,CREATED,2024-02-11 18:58:00
ORD101662,SH01,SUP002,MAT0077,2024-02-10 10:16:01,2024-02-17,137,CREATED,2024-02-11 08:16:01
ORD100152,NJ02,SUP002,MAT0075,2024-01-04 16:41:02,2024-01-10,94,Open,2024-01-06 14:41:02
ORD100940,NJ01,SUP011,MAT0031,2024-01-24 17:04:35,2024-01-29,144,Confirmed,2024-01-25 00:04:35
ORD101066,SH01,SUP020,MAT0049,2024-01-27 18:02:00,2024-02-02,145,Open,2024-01-28 19:02:00
ORD100296,NJ01,SUP014,MAT0023,2024-01-08 09:34:47,2024-01-10,141,Created,2024-01-09 10:34:47
ORD100020,SH01,SUP006,MAT0065,2024-01-01 08:29:00,2024-01-07,171,Created,2024-01-03 00:29:00
ORD101962,SH01,,MAT0052,2024-02-17 14:49:55,2024-02-27,143,Open,2024-02-18 01:49:55
ORD102124,NJ01,SUP019,MAT0039,2024-02-21 17:59:55,2024-02-26,90,CONFIRMED,2024-02-23 12:59:55
ORD102019,NJ02,SUP018,MAT0037,2024-02-19 17:16:43,2024-02-27,115,Open,2024-02-21 05:16:43
ORD101758,NJ02,SUP002,MAT0033,2024-02-12 16:17:41,2024-02-21,120,Open,2024-02-14 08:17:41
ORD101790,SH01,SUP007,MAT0061,2024-02-13 13:35:43,2024-02-21,153,CONFIRMED,2024-02-14 13:35:43
ORD101941,NJ01,SUP009,MAT0072,2024-02-17 08:46:19,2024-02-19,138,CONFIRMED,2024-02-18 03:46:19
ORD101587,SH01,,MAT0049,2024-02-08 07:19:36,2024-02-17,185,OPEN,2024-02-08 13:19:36
ORD101740,NJ01,SUP001,MAT0040,2024-02-12 12:11:09,2024-02-21,117,CONFIRMED,2024-02-13 00:11:09
ORD100268,NJ01,SUP006,MAT0042,2024-01-08 06:18:24,2024-01-16,136,Confirmed,2024-01-10 04:18:24
ORD100539,NJ01,SUP003,MAT0006,2024-01-15 12:32:37,2024-01-21,128,Open,2024-01-16 06:32:37
ORD100662,SH01,SUP017,MAT0037,2024-01-17 06:46:24,2024-01-25,152,CONFIRMED,2024-01-18 20:46:24
ORD101628,NJ01,SUP016,MAT0010,2024-02-09 18:42:58,2024-02-11,85,Confirmed,2024-02-11 09:42:58
ORD100212,NJ01,SUP020,MAT0011,2024-01-06 11:19:41,2024-01-14,111,Open,2024-01-07 22:19:41
ORD101780,NJ02,SUP010,MAT0021,2024-02-13 16:57:06,2024-02-17,112,OPEN,2024-02-15 02:57:06
ORD101168,NJ02,SUP009,MAT0077,2024-01-29 16:10:00,2024-01-31,119,Open,2024-01-31 11:10:00
ORD100197,SH01,SUP003,MAT0051,2024-01-05 07:15:27,2024-01-13,139,Open,2024-01-07 06:15:27
ORD100193,NJ02,SUP018,MAT0030,2024-01-05 17:27:11,2024-01-09,125,Confirmed,2024-01-07 04:27:11
ORD102369,NJ02,SUP014,MAT0023,2024-02-28 15:34:42,2024-03-04,140,Confirmed,2024-02-29 19:34:42
ORD100694,NJ01,SUP013,MAT0079,2024-01-18 14:31:49,2024-01-27,116,Open,2024-01-19 19:31:49
ORD100697,SH01,SUP013,MAT0035,2024-01-18 11:41:18,2024-01-24,118,OPEN,2024-01-19 10:41:18
ORD100243,SH01,SUP012,MAT0079,2024-01-07 13:22:28,2024-01-09,134,OPEN,2024-01-08 06:22:28
ORD100521,SH01,SUP020,MAT0078,2024-01-14 07:00:32,2024-01-21,97,Open,2024-01-15 02:00:32
ORD100582,SH01,SUP018,MAT0042,2024-01-16 16:08:45,2024-01-20,85,In Progress,2024-01-16 23:08:45
ORD101437,NJ01,SUP020,MAT0020,2024-02-04 11:59:59,2024-02-07,98,CREATED,2024-02-05 14:59:59
ORD101497,NJ01,SUP006,MAT0059,2024-02-06 12:33:48,2024-02-13,131,OPEN,2024-02-07 11:33:48
ORD102427,NJ01,SUP007,MAT0008,2024-02-29 12:49:54,2024-03-02,150,Confirmed,2024-03-01 01:49:54
ORD100025,SH01,SUP014,MAT0028,2024-01-01 14:10:16,2024-01-11,123,Confirmed,2024-01-03 14:10:16
ORD101292,SH01,SUP006,MAT0025,2024-02-01 06:58:07,2024-02-09,137,OPEN,2024-02-01 22:58:07
ORD102098,NJ02,SUP008,MAT0029,2024-02-21 17:09:23,2024-02-23,116,CONFIRMED,2024-02-21 17:09:23
ORD102177,NJ01,SUP005,MAT0039,2024-02-23 07:35:02,2024-02-28,155,CREATED,2024-02-25 06:35:02
ORD102060,SH01,SUP015,MAT0011,2024-02-20 12:21:02,2024-02-26,141,Open,2024-02-21 23:21:02
ORD101752,SH01,SUP005,MAT0056,2024-02-12 09:10:40,2024-02-18,143,Confirmed,2024-02-13 13:10:40
ORD102138,SH01,SUP010,MAT0062,2024-02-22 06:42:04,2024-02-28,140,CREATED,2024-02-22 23:42:04
ORD100986,SH01,SUP008,MAT0040,2024-01-25 09:08:54,2024-01-29,166,CREATED,2024-01-25 22:08:54
ORD101579,NJ02,SUP001,MAT0059,2024-02-08 10:31:18,2024-02-11,130,created ,2024-02-08 23:31:18
ORD102168,NJ01,SUP016,MAT0063,2024-02-23 16:09:53,2024-02-26,107,CREATED,2024-02-23 16:09:53
ORD101973,NJ01,SUP020,MAT0062,2024-02-18 08:00:18,2024-02-23,122,OPEN,2024-02-19 10:00:18
ORD101462,SH01,SUP019,MAT0006,2024-02-06 06:15:17,2024-02-09,162,Confirmed,2024-02-07 12:15:17
ORD100064,SH01,SUP005,MAT0025,2024-01-02 12:20:25,2024-01-08,167, open,2024-01-04 06:20:25
ORD100530,NJ01,SUP016,MAT0007,2024-01-14 10:37:18,2024-01-23,170,CONFIRMED,2024-01-15 23:37:18
ORD101916,NJ02,SUP012,MAT0034,2024-02-16 06:31:13,2024-02-22,129,Confirmed,2024-02-17 02:31:13
ORD102130,NJ02,SUP001,MAT0039,2024-02-22 15:03:54,2024-02-24,107,OPEN,2024-02-23 15:03:54
ORD100237,SH01,SUP013,MAT0070,2024-01-07 06:20:59,2024-01-13,150,OPEN,2024-01-07 22:20:59
ORD102009,SH01,SUP012,MAT0006,2024-02-19 17:32:33,2024-02-23,150,CREATED,2024-02-19 23:32:33
ORD100639,NJ02,SUP007,MAT0076,2024-01-17 07:30:43,2024-01-26,122,CREATED,2024-01-19 00:30:43
ORD100461,NJ02,SUP001,MAT0049,2024-01-12 15:27:52,2024-01-20,66,CONFIRMED,2024-01-13 18:27:52
ORD101536,NJ02,SUP010,MAT0017,2024-02-07 10:01:41,2024-02-09,130,OPEN,2024-02-07 12:01:41
ORD100316,NJ01,SUP012,MAT0016,2024-01-09 12:24:05,2024-01-19,84,CREATED,2024-01-10 22:24:05
ORD100650,NJ02,SUP012,MAT0076,2024-01-17 14:27:14,2024-01-26,111,CONFIRMED,2024-01-19 14:27:14
ORD102247,NJ02,SUP001,MAT0058,2024-02-25 14:13:40,2024-03-06,85,OPEN,2024-02-26 11:13:40
ORD101046,NJ02,,MAT0012,2024-01-26 12:00:58,2024-02-03,136,CREATED,2024-01-27 07:00:58
ORD101334,NJ01,SUP018,MAT0051,2024-02-02 12:19:52,2024-02-06,119,Open,2024-02-03 15:19:52
ORD100648,NJ02,SUP005,MAT0078,2024-01-17 14:48:07,2024-01-20,95,Confirmed,2024-01-17 14:48:07
ORD101840,NJ01,SUP008,MAT0060,2024-02-14 18:38:53,2024-02-21,99,CONFIRMED,2024-02-14 22:38:53
ORD101450,NJ02,SUP020,MAT0021,2024-02-04 17:06:42,2024-02-07,127,Created,2024-02-05 02:06:42
ORD102318,NJ02,SUP004,MAT0024,2024-02-27 07:06:16,2024-03-05,159,Confirmed,2024-02-27 20:06:16
ORD100030,NJ01,SUP016,MAT0053,2024-01-01 17:59:56,2024-01-10,98,CREATED,2024-01-01 23:59:56
ORD100870,SH01,SUP010,MAT0080,2024-01-22 13:37:10,2024-01-24,137,Created,2024-01-23 07:37:10
ORD101228,NJ01,SUP004,MAT0016,2024-01-30 14:41:05,2024-02-05,134,Created,2024-01-31 13:41:05
ORD100573,SH01,SUP007,MAT0025,2024-01-15 17:26:06,2024-01-21,90,Created,2024-01-16 18:26:06
ORD102183,SH01,SUP012,MAT0029,2024-02-23 08:15:40,2024-03-02,145,Open,2024-02-24 10:15:40
ORD101944,NJ01,SUP008,MAT0036,2024-02-17 09:15:53,2024-02-24,148,CREATED,2024-02-18 10:15:53
ORD101378,NJ01,SUP012,MAT0018,2024-02-03 14:57:14,2024-02-07,139,Confirmed,2024-02-04 12:57:14
ORD102243,NJ02,SUP012,MAT0007,2024-02-25 08:57:40,2024-02-28,169,Open,2024-02-26 13:57:40
ORD102048,NJ02,SUP003,MAT0041,2024-02-20 06:58:55,2024-02-22,82,Open,2024-02-20 18:58:55
ORD102055,NJ02,SUP003,MAT0048,2024-02-20 06:31:42,2024-02-27,78,Created,2024-02-20 17:31:42
ORD102277,SH01,SUP004,MAT0019,2024-02-26 08:02:05,2024-02-28,66,Created,2024-02-27 12:02:05
ORD102413,NJ01,SUP003,MAT0011,2024-02-29 11:14:02,2024-03-08,202,Confirmed,2024-03-02 11:14:02
ORD102307,NJ02,SUP014,MAT0014,2024-02-26 16:22:01,2024-03-04,66,Confirmed,2024-02-27 17:22:01
ORD101775,NJ02,SUP010,MAT0027,2024-02-13 15:13:44,2024-02-21,94,Open,2024-02-15 11:13:44
ORD101301,NJ01,SUP004,MAT0009,2024-02-01 06:10:52,2024-02-10,112,CONFIRMED,2024-02-02 08:10:52
ORD100687,SH01,,MAT0031,2024-01-18 15:43:14,2024-01-21,65,Confirmed,2024-01-19 18:43:14
ORD102225,NJ01,SUP014,MAT0040,2024-02-25 10:55:58,2024-02-29,136,CREATED,2024-02-26 19:55:58
ORD101884,NJ01,SUP009,MAT0078,2024-02-15 18:42:24,2024-02-24,158,Confirmed,2024-02-16 18:42:24
ORD101396,SH01,SUP017,MAT0079,2024-02-03 17:50:51,2024-02-06,110,CREATED,2024-02-04 05:50:51
ORD100175,NJ02,SUP015,MAT0065,2024-01-05 11:24:38,2024-01-15,215,Confirmed,2024-01-06 14:24:38
ORD100678,NJ01,SUP003,MAT0064,2024-01-18 11:09:49,2024-01-21,109,Confirmed,2024-01-18 11:09:49
ORD101652,NJ01,SUP013,MAT0060,2024-02-10 15:49:33,2024-02-16,103,CONFIRMED,2024-02-11 06:49:33
ORD100436,SH01,SUP006,MAT0048,2024-01-12 14:23:03,2024-01-21,87,CREATED,2024-01-13 06:23:03
ORD100737,SH01,SUP013,MAT0063,2024-01-19 13:12:06,2024-01-21,212,Confirmed,2024-01-21 04:12:06
ORD100739,SH01,,MAT0011,2024-01-19 06:59:58,2024-01-24,126,OPEN,2024-01-20 22:59:58
ORD102347,NJ02,SUP019,MAT0044,2024-02-28 06:20:49,2024-03-09,178,Created,2024-02-29 12:20:49
ORD101731,SH01,SUP016,MAT0070,2024-02-11 06:17:44,2024-02-16,179,OPEN,2024-02-12 02:17:44
ORD101950,NJ01,SUP016,MAT0056,2024-02-17 07:05:46,2024-02-24,119,OPEN,2024-02-17 10:05:46
ORD101280,SH01,SUP011,MAT0024,2024-02-01 17:14:38,2024-02-09,148,OPEN,2024-02-03 09:14:38
ORD102331,SH01,SUP006,MAT0075,2024-02-27 17:16:44,2024-03-02,87,Created,2024-02-29 11:16:44
ORD100526,NJ02,SUP008,MAT0069,2024-01-14 15:45:36,2024-01-19,99,CONFIRMED,2024-01-15 21:45:36
ORD101392,SH01,SUP008,MAT0007,2024-02-03 08:22:32,2024-02-05,51,CONFIRMED,2024-02-04 05:22:32
ORD101745,NJ01,SUP007,MAT0036,2024-02-12 09:04:37,2024-02-16,109,CREATED,2024-02-13 01:04:37
ORD100172,NJ02,SUP015,MAT0004,2024-01-05 17:50:58,2024-01-15,120,created ,2024-01-06 23:50:58
ORD100812,SH01,SUP002,MAT0014,2024-01-21 14:13:44,2024-01-26,84,In Progress,2024-01-23 12:13:44
ORD102421,SH01,SUP016,MAT0044,2024-02-29 10:14:14,2024-03-08,144,Created,2024-03-01 23:14:14
ORD101216,SH01,SUP008,MAT0006,2024-01-30 11:20:38,2024-02-07,77,Confirmed,2024-02-01 00:20:38
ORD102173,SH01,SUP014,MAT0009,2024-02-23 06:17:27,2024-03-04,166,Created,2024-02-23 11:17:27
ORD101099,NJ01,SUP007,MAT0004,2024-01-27 08:00:12,2024-01-30,79,CREATED,2024-01-28 14:00:12
ORD100122,NJ01,SUP016,MAT0045,2024-01-03 12:40:52,2024-01-12,140,OPEN,2024-01-04 09:40:52
ORD100906,NJ01,SUP007,MAT0055,2024-01-23 07:07:31,2024-01-28,174,Open,2024-01-25 06:07:31
ORD100065,SH01,SUP019,MAT0039,2024-01-02 12:43:47,2024-01-06,117,OPEN,2024-01-03 23:43:47
ORD100805,NJ02,SUP014,MAT0057,2024-01-21 09:13:37,2024-01-30,170,Created,2024-01-22 23:13:37
ORD100192,NJ02,SUP011,MAT0016,2024-01-05 09:49:08,2024-01-11,89,Created,2024-01-06 16:49:08
ORD102017,NJ01,SUP008,MAT0010,2024-02-19 17:25:02,2024-02-28,-99,CONFIRMED,2024-02-20 00:25:02
ORD100960,NJ02,SUP012,MAT0012,2024-01-24 12:39:53,2024-01-29,118,Open,2024-01-24 15:39:53
ORD100528,SH01,SUP018,MAT0024,2024-01-14 13:08:47,2024-01-20,80,CONFIRMED,2024-01-15 10:08:47
ORD101335,NJ02,SUP003,MAT0068,2024-02-02 16:30:22,2024-02-10,87,CONFIRMED,2024-02-03 10:30:22
ORD100210,NJ01,SUP011,MAT0013,2024-01-06 06:50:40,2024-01-13,146,Confirmed,2024-01-08 01:50:40
ORD101136,SH01,SUP008,MAT0045,2024-01-28 13:21:15,2024-02-07,62,Open,2024-01-29 07:21:15
ORD101101,NJ02,SUP001,MAT0015,2024-01-27 18:29:09,2024-02-05,93,CREATED,2024-01-28 03:29:09
ORD102021,NJ02,SUP016,MAT0014,2024-02-19 09:08:33,2024-02-21,152,Created,2024-02-19 23:08:33
ORD101856,SH01,SUP003,MAT0044,2024-02-15 13:57:24,2024-02-17,144,CREATED,2024-02-16 08:57:24
ORD100883,SH01,,MAT0058,2024-01-22 07:00:26,2024-01-25,126,Open,2024-01-22 21:00:26
ORD100067,SH01,SUP016,MAT0022,2024-01-02 13:28:28,2024-01-07,132,CONFIRMED,2024-01-02 18:28:28
ORD100214,NJ02,SUP010,MAT0024,2024-01-06 12:32:23,2024-01-08,122,CREATED,2024-01-07 09:32:23
